hit num,title,year,authors,key,ee,venue_category
2480,Scalability Assessment of Microservice Architecture Deployment Configurations: A Domain-based Approach Leveraging Operational Profiles and Load Tests.,2020,Alberto Avritzer & Vincenzo Ferme & Andrea Janes & Barbara Russo & André van Hoorn & Henning Schulz & Daniel S. Menasché & Vilc Queupe Rufino,journals/jss/AvritzerFJRHSMR20,https://doi.org/10.1016/j.jss.2020.110564,Suggested by Review
2481,Software architectural principles in contemporary mobile software: from conception to practice.,2016,Hamid Bagheri & Joshua Garcia & Alireza Sadeghi & Sam Malek & Nenad Medvidovic,journals/jss/BagheriGSMM16,https://doi.org/10.1016/j.jss.2016.05.039,Suggested by Review
2482,Architectural Design Space for Modelling and Simulation as a Service: A Review.,2020,Mojtaba Shahin & Muhammad Ali Babar 0001 & Muhammad Aufeef Chauhan,journals/jss/ShahinBC20,https://doi.org/10.1016/j.jss.2020.110752,Suggested by Review
2483,Self-tuning of disk input-output in operating systems.,2012,Antonino Santos & Juan Romero & Francisco Javier Taibo & Carlos Rodríguez & Adrián Carballal,journals/jss/SantosRTRC12,https://doi.org/10.1016/j.jss.2011.07.030,Suggested by Review
2484,EsArCost: Estimating repair costs of software architecture erosion using slice technology.,2024,Tong Wang & Bixin Li,journals/jss/WangL24,https://doi.org/10.1016/j.jss.2023.111875,Suggested by Review
2485,Graph-based root cause analysis for service-oriented and microservice architectures.,2020,Álvaro Brandón & Marc Solé & Alberto Huélamo & David Solans & María S. Pérez 0001 & Victor Muntés-Mulero,journals/jss/BrandonSHSPM20,https://doi.org/10.1016/j.jss.2019.110432,Suggested by Review
2486,Self-control of the time complexity of a constraint satisfaction problem solver program.,2012,Yönet A. Eracar & Mieczyslaw M. Kokar,journals/jss/EracarK12,https://doi.org/10.1016/j.jss.2012.05.060,Suggested by Review
2487,Aggregation for adaptive and energy-efficient MAC in wireless sensor networks.,2015,Abdulaziz Barnawi,journals/jss/Barnawi15,https://doi.org/10.1016/j.jss.2015.07.038,Suggested by Review
2488,A conceptual and architectural characterization of antifragile systems.,2024,Vincenzo Grassi & Raffaela Mirandola & Diego Perez-Palacin,journals/jss/GrassiMP24,https://doi.org/10.1016/j.jss.2024.112051,Suggested by Review
2489,Managing architectural technical debt: A unified model and systematic literature review.,2018,Terese Besker & Antonio Martini & Jan Bosch,journals/jss/BeskerMB18,https://doi.org/10.1016/j.jss.2017.09.025,Suggested by Review
2490,An adaptive model-free resource and power management approach for multi-tier cloud environments.,2012,Xiaoying Wang 0002 & Zhihui Du & Yinong Chen,journals/jss/WangDC12,https://doi.org/10.1016/j.jss.2011.12.043,Suggested by Review
2491,Architecting for a Sustainable Digital Society.,2023,Stefan Biffl & Elena Navarro 0001 & Raffaela Mirandola & Danny Weyns,journals/jss/BifflNMW23,https://doi.org/10.1016/j.jss.2023.111668,Suggested by Review
2492,Software Architecture and Artificial Intelligence.,2022,Ivano Malavolta & Henry Muccini & Ipek Ozkaya,journals/jss/MalavoltaMO22,https://doi.org/10.1016/j.jss.2022.111436,Suggested by Review
2493,A study on correlations between architectural smells and design patterns.,2021,Ilaria Pigazzini & Francesca Arcelli Fontana & Bartosz Walter,journals/jss/PigazziniFW21,https://doi.org/10.1016/j.jss.2021.110984,Suggested by Review
2494,A reference architecture for organizing the internal structure of metadata-based frameworks.,2013,Eduardo Martins Guerra & Felipe Alves & Uirá Kulesza & Clovis Torres Fernandes,journals/jss/GuerraAKF13,https://doi.org/10.1016/j.jss.2012.12.024,Suggested by Review
2495,Online model learning for self-aware computing infrastructures.,2019,Simon Spinner & Johannes Grohmann & Simon Eismann & Samuel Kounev,journals/jss/SpinnnerGEK19,https://doi.org/10.1016/j.jss.2018.09.089,Suggested by Review
2496,A novel approach for Software Architecture Product Line Engineering.,2022,Mohamed Lamine Kerdoudi & Tewfik Ziadi & Chouki Tibermacine & Salah Sadou,journals/jss/KerdoudiZTS22,https://doi.org/10.1016/j.jss.2021.111191,Suggested by Review
2497,MSL: A pattern language for engineering self-adaptive systems.,2020,Paolo Arcaini & Raffaela Mirandola & Elvinia Riccobene & Patrizia Scandurra,journals/jss/ArcainiMRS20,https://doi.org/10.1016/j.jss.2020.110558,Suggested by Review
2498,Sirius: A heuristic-based framework for measuring web usability adapted to the type of website.,2013,María del Carmen Suárez Torrente & Ana Belén Martínez Prieto & Darío Álvarez Gutiérrez & M. Elena Alva de Sagastegui,journals/jss/TorrentePGS13,https://doi.org/10.1016/j.jss.2012.10.049,Suggested by Review
2499,Coordinated actor model of self-adaptive track-based traffic control systems.,2018,Maryam Bagheri 0001 & Marjan Sirjani & Ehsan Khamespanah & Narges Khakpour & Ilge Akkaya & Ali Movaghar 0001 & Edward A. Lee,journals/jss/BagheriSKKAML18,https://doi.org/10.1016/j.jss.2018.05.034,Suggested by Review
2500,Estimating confidence interval of software reliability with adaptive testing strategy.,2014,Junpeng Lv & Bei-Bei Yin & Kai-Yuan Cai,journals/jss/LvYC14,https://doi.org/10.1016/j.jss.2014.08.004,Suggested by Review
2501,Preserving architectural styles in the search based design of software product line architectures.,2016,Thainá Mariani & Thelma Elita Colanzi & Silvia Regina Vergilio,journals/jss/MarianiCV16,https://doi.org/10.1016/j.jss.2016.01.039,Suggested by Review
2502,Stitch: A language for architecture-based self-adaptation.,2012,Shang-Wen Cheng & David Garlan,journals/jss/ChengG12,https://doi.org/10.1016/j.jss.2012.02.060,Suggested by Review
2503,ToscaMart: A method for adapting and reusing cloud applications.,2016,Jacopo Soldani & Tobias Binz & Uwe Breitenbücher & Frank Leymann & Antonio Brogi,journals/jss/SoldaniBBLB16,https://doi.org/10.1016/j.jss.2015.12.025,Suggested by Review
2504,Software architecture for quantum computing systems - A systematic review.,2023,Arif Ali Khan & Aakash Ahmad & Muhammad Waseem & Peng Liang 0001 & Mahdi Fahmideh & Tommi Mikkonen & Pekka Abrahamsson,journals/jss/KhanAWLFMA23,https://doi.org/10.1016/j.jss.2023.111682,Suggested by Review
2505,ExTrA: Explaining architectural design tradeoff spaces via dimensionality reduction.,2023,Javier Cámara & Rebekka Wohlrab & David Garlan & Bradley R. Schmerl,journals/jss/CamaraWGS23,https://doi.org/10.1016/j.jss.2022.111578,Suggested by Review
2506,Usage-based chunking of Software Architecture information to assist information finding.,2016,Moon Ting Su & John G. Hosking & John Grundy 0001 & Ewan D. Tempero,journals/jss/SuHGT16,https://doi.org/10.1016/j.jss.2016.09.009,Suggested by Review
2507,Adapting system execution traces to support analysis of software system performance properties.,2013,Manjula Peiris & James H. Hill,journals/jss/PeirisH13,https://doi.org/10.1016/j.jss.2013.06.060,Suggested by Review
2508,"Reference architecture, metamodel, and modeling principles for architectural knowledge management in information technology services.",2012,Olaf Zimmermann & Christoph Miksovic & Jochen Malte Küster,journals/jss/ZimmermannMK12,https://doi.org/10.1016/j.jss.2012.05.003,Suggested by Review
2509,Adapting agile practices in university contexts.,2018,Zainab Masood & Rashina Hoda & Kelly Blincoe,journals/jss/MasoodHB18,https://doi.org/10.1016/j.jss.2018.07.011,Suggested by Review
2510,Adam: Identifying defects in context-aware adaptation.,2012,Chang Xu 0001 & S. C. Cheung 0001 & Xiaoxing Ma & Chun Cao & Jian Lu 0001,journals/jss/XuCMCL12,https://doi.org/10.1016/j.jss.2012.04.078,Suggested by Review
2511,"Introduction to the special issue on ""New frontiers in software architecture"".",2017,Danny Weyns & Raffaela Mirandola & Ivica Crnkovic,journals/jss/WeynsMC17,https://doi.org/10.1016/j.jss.2017.02.005,Suggested by Review
2512,M3 - A hybrid measurement-modeling approach for CPU-bound applications on cross-platform architectures.,2019,Subhasri Duttagupta & Varsha Apte & Devidas Gawali,journals/jss/DuttaguptaAG19,https://doi.org/10.1016/j.jss.2019.07.001,Suggested by Review
2513,A systematic review on security and safety of self-adaptive systems.,2023,Irdin Pekaric & Raffaela Groner & Thomas Witte & Jubril Gbolahan Adigun & Alexander Raschke & Michael Felderer & Matthias Tichy,journals/jss/PekaricGWARFT23,https://doi.org/10.1016/j.jss.2023.111716,Suggested by Review
2514,Improving software performance and reliability in a distributed and concurrent environment with an architecture-based self-adaptive framework.,2016,Chung-Horng Lung & Xu Zhang & Pragash Rajeswaran,journals/jss/LungZR16,https://doi.org/10.1016/j.jss.2016.06.102,Suggested by Review
2515,Architecture for embedded open software ecosystems.,2014,Ulrik Eklund & Jan Bosch,journals/jss/EklundB14,https://doi.org/10.1016/j.jss.2014.01.009,Suggested by Review
2516,On Adaptive Change Recommendation.,2020,Leon Moonen & David W. Binkley & Sydney Pugh,journals/jss/MoonenBP20,https://doi.org/10.1016/j.jss.2020.110550,Suggested by Review
2517,A survey of self-admitted technical debt.,2019,Giancarlo Sierra & Emad Shihab & Yasutaka Kamei,journals/jss/SierraSK19,https://doi.org/10.1016/j.jss.2019.02.056,Suggested by Review
2518,IADA: A dynamic interference-aware cloud scheduling architecture for latency-sensitive workloads.,2022,Vinícius Meyer & Matheus L. da Silva & Dionatra F. Kirchoff & César A. F. De Rose,journals/jss/MeyerSKR22,https://doi.org/10.1016/j.jss.2022.111491,Suggested by Review
2519,Self-adaptive processing graph with operator fission for elastic stream processing.,2017,Nicolas Hidalgo & Daniel Wladdimiro & Erika Rosas,journals/jss/HidalgoCR17,https://doi.org/10.1016/j.jss.2016.06.010,Suggested by Review
2520,A search engine for finding and reusing architecturally significant code.,2017,Ibrahim Mujhid & Joanna C. S. Santos & Raghuram Gopalakrishnan & Mehdi Mirakhorli,journals/jss/MujhidSGM17,https://doi.org/10.1016/j.jss.2016.11.034,Suggested by Review
2521,Beyond ATAM: Early architecture evaluation method for large-scale distributed systems.,2013,Andrzej Zalewski & Szymon Kijas,journals/jss/ZalewskiK13,https://doi.org/10.1016/j.jss.2012.10.923,Suggested by Review
2522,Dynamic partitioned scheduling of real-time tasks on ARM big.LITTLE architectures.,2021,Agostino Mascitti & Tommaso Cucinotta & Mauro Marinoni & Luca Abeni,journals/jss/MascittiCMA21,https://doi.org/10.1016/j.jss.2020.110886,Suggested by Review
2523,Accurate modeling and efficient QoS analysis of scalable adaptive systems under bursty workload.,2017,Diego Perez-Palacin & Raffaela Mirandola & José Merseguer,journals/jss/Perez-PalacinMM17,https://doi.org/10.1016/j.jss.2017.05.022,Suggested by Review
2524,Analysing and modelling runtime architectural stability for self-adaptive software.,2017,Maria Salama & Rami Bahsoon,journals/jss/SalamaB17,https://doi.org/10.1016/j.jss.2017.07.041,Suggested by Review
2525,ASPLe: A methodology to develop self-adaptive software systems with systematic reuse.,2020,Nadeem Abbas & Jesper Andersson & Danny Weyns,journals/jss/AbbasAW20,https://doi.org/10.1016/j.jss.2020.110626,Suggested by Review
2526,Understanding the role of licenses and evolution in open architecture software ecosystems.,2012,Walt Scacchi & Thomas A. Alspaugh,journals/jss/ScacchiA12,https://doi.org/10.1016/j.jss.2012.03.033,Suggested by Review
2527,Revisiting the practices and pains of microservice architecture in reality: An industrial inquiry.,2023,Xin Zhou & Shanshan Li 0002 & Lingli Cao & He Zhang 0001 & Zijia Jia & Chenxing Zhong & Zhihao Shan & Muhammad Ali Babar 0001,journals/jss/ZhouLCZJZSB23,https://doi.org/10.1016/j.jss.2022.111521,Suggested by Review
2528,Implementation relations and probabilistic schedulers in the distributed test architecture.,2017,Robert M. Hierons & Manuel Núñez 0001,journals/jss/HieronsN17,https://doi.org/10.1016/j.jss.2017.03.011,Suggested by Review
2529,Technical debt and system architecture: The impact of coupling on defect-related activity.,2016,Alan MacCormack & Daniel J. Sturtevant,journals/jss/MacCormackS16,https://doi.org/10.1016/j.jss.2016.06.007,Suggested by Review
2530,Adaptive and reconfigurable software systems and architectures.,2016,Slim Kallel & Ismael Bouassida Rodriguez & Khalil Drira,journals/jss/KallelRD16,https://doi.org/10.1016/j.jss.2016.09.011,Suggested by Review
2531,Automatic optimisation of system architectures using EAST-ADL.,2013,Martin Walker & Mark-Oliver Reiser & Sara Tucci Piergiovanni & Yiannis Papadopoulos & Henrik Lönn & Chokri Mraidha & David Parker 0002 & De-Jiu Chen & David Servat,journals/jss/WalkerRPPLM0CS13,https://doi.org/10.1016/j.jss.2013.04.001,Suggested by Review
2532,Sustainability and longevity of systems and architectures.,2018,Elisa Yumi Nakagawa & Rafael Capilla & Eoin Woods & Philippe Kruchten,journals/jss/NakagawaCWK18,https://doi.org/10.1016/j.jss.2018.02.044,Suggested by Review
2533,A computer system architecture providing a user-friendly man machine interface for accessing assistive technology in cloud computing.,2015,Davide Mulfari & Antonio Celesti & Massimo Villari,journals/jss/MulfariCV15,https://doi.org/10.1016/j.jss.2014.10.035,Suggested by Review
2534,Self-adaptation of multi-agent systems in dynamic environments based on experience exchanges.,2016,Wenpin Jiao & Yanchun Sun,journals/jss/JiaoS16,https://doi.org/10.1016/j.jss.2016.09.025,Suggested by Review
2535,Explaining quality attribute tradeoffs in automated planning for self-adaptive systems.,2023,Rebekka Wohlrab & Javier Cámara & David Garlan & Bradley R. Schmerl,journals/jss/WohlrabCGS23,https://doi.org/10.1016/j.jss.2022.111538,Suggested by Review
2536,A development framework and methodology for self-adapting applications in ubiquitous computing environments.,2012,Svein O. Hallsteinsen & Kurt Geihs & Nearchos Paspallis & Frank Eliassen & Geir Horn & Jorge Lorenzo & Alessandro Mamelli & George Angelos Papadopoulos,journals/jss/HallsteinsenGPEHLMP12,https://doi.org/10.1016/j.jss.2012.07.052,Suggested by Review
2537,BASBA: A framework for Building Adaptable Service-Based Applications.,2021,Kavan Sedighiani & Saeed Shokrollahi & Fereidoon Shams,journals/jss/SedighianiSS21,https://doi.org/10.1016/j.jss.2021.110989,Suggested by Review
2538,A documentation framework for architecture decisions.,2012,Uwe van Heesch & Paris Avgeriou & Rich Hilliard,journals/jss/HeeschAH12,https://doi.org/10.1016/j.jss.2011.10.017,Suggested by Review
2539,A compositional approach to creating architecture frameworks with an application to distributed AI systems.,2023,Hans-Martin Heyn & Eric Knauss & Patrizio Pelliccione,journals/jss/HeynKP23,https://doi.org/10.1016/j.jss.2022.111604,Suggested by Review
2540,Adaptive Ensemble Undersampling-Boost: A novel learning framework for imbalanced data.,2017,Wei Lu 0026 & Zhe Li 0013 & Jinghui Chu,journals/jss/LuLC17,https://doi.org/10.1016/j.jss.2017.07.006,Suggested by Review
2541,A reliability model for Service Component Architectures.,2014,Raffaela Mirandola & Pasqualina Potena & Elvinia Riccobene & Patrizia Scandurra,journals/jss/MirandolaPRS14,https://doi.org/10.1016/j.jss.2013.11.002,Suggested by Review
2542,SAND: A fault-tolerant streaming architecture for network traffic analytics.,2016,Qin Liu & John C. S. Lui & Cheng He & Lujia Pan & Wei Fan 0001 & Yunlong Shi,journals/jss/LiuLHPFS16,https://doi.org/10.1016/j.jss.2015.07.049,Suggested by Review
2543,Unveiling Faulty User Sequences: A Model-Based Approach to Test Three-Tier Software Architectures.,2024,Leonardo Scommegna & Roberto Verdecchia & Enrico Vicario,journals/jss/ScommegnaVV24,https://doi.org/10.1016/j.jss.2024.112015,Suggested by Review
2544,ACCORDANT: A domain specific-model and DevOps approach for big data analytics architectures.,2021,Camilo Castellanos & Carlos A. Varela & Darío Correal,journals/jss/CastellanosVC21,https://doi.org/10.1016/j.jss.2020.110869,Suggested by Review
2545,An industrial case study on an architectural assumption documentation framework.,2017,Chen Yang 0007 & Peng Liang 0001 & Paris Avgeriou & Ulf Eliasson & Rogardt Heldal & Patrizio Pelliccione & Tingting Bi,journals/jss/YangLAEHPB17,https://doi.org/10.1016/j.jss.2017.09.007,Suggested by Review
2546,A Self-adaptive hierarchical monitoring mechanism for Clouds.,2012,Gregory Katsaros & George Kousiouris & Spyridon V. Gogouvitis & Dimosthenis Kyriazis & Andreas Menychtas & Theodora A. Varvarigou,journals/jss/KatsarosKGKMV12,https://doi.org/10.1016/j.jss.2011.11.1043,Suggested by Review
2547,Analysing monitoring and switching problems for adaptive systems.,2012,Mohammed Salifu & Yijun Yu & Arosha K. Bandara & Bashar Nuseibeh,journals/jss/SalifuYBN12,https://doi.org/10.1016/j.jss.2012.07.062,Suggested by Review
2548,Run-time evaluation of architectures: A case study of diversification in IoT.,2020,Dalia Sobhy & Leandro L. Minku & Rami Bahsoon & Tao Chen 0001 & Rick Kazman,journals/jss/SobhyMBCK20,https://doi.org/10.1016/j.jss.2019.110428,Suggested by Review
2549,Deployment and communication patterns in microservice architectures: A systematic literature review.,2021,Isil Karabey Aksakalli & Turgay Çelik 0002 & Ahmet Burak Can & Bedir Tekinerdogan,journals/jss/AksakalliCCT21,https://doi.org/10.1016/j.jss.2021.111014,Suggested by Review
2550,Are architectural smells independent from code smells? An empirical study.,2019,Francesca Arcelli Fontana & Valentina Lenarduzzi & Riccardo Roveda & Davide Taibi 0001,journals/jss/FontanaLRT19,https://doi.org/10.1016/j.jss.2019.04.066,Suggested by Review
2551,Mining Architecture Tactics and Quality Attributes knowledge in Stack Overflow.,2021,Tingting Bi & Peng Liang 0001 & Antony Tang & Xin Xia 0001,journals/jss/BiLTX21,https://doi.org/10.1016/j.jss.2021.111005,Suggested by Review
2552,AMon: A domain-specific language and framework for adaptive monitoring of Cyber-Physical Systems.,2023,Michael Vierhauser & Rebekka Wohlrab & Marco Stadler & Jane Cleland-Huang,journals/jss/VierhauserWSC23,https://doi.org/10.1016/j.jss.2022.111507,Suggested by Review
2553,Modeling and verification of Functional and Non-Functional Requirements of ambient Self-Adaptive Systems.,2015,Manzoor Ahmad & Nicolas Belloir & Jean-Michel Bruel,journals/jss/AhmadBB15,https://doi.org/10.1016/j.jss.2015.05.028,Suggested by Review
2554,Empirical research in software architecture - Perceptions of the community.,2023,Matthias Galster & Danny Weyns,journals/jss/GalsterW23,https://doi.org/10.1016/j.jss.2023.111684,Suggested by Review
2555,Adaptive metamorphic testing with contextual bandits.,2020,Helge Spieker & Arnaud Gotlieb,journals/jss/SpiekerG20,https://doi.org/10.1016/j.jss.2020.110574,Suggested by Review
2556,Capturing software architecture knowledge for pattern-driven design.,2020,Siamak Farshidi & Slinger Jansen & Jan Martijn E. M. van der Werf,journals/jss/FarshidiJW20,https://doi.org/10.1016/j.jss.2020.110714,Suggested by Review
2557,Supporting adaptation of decentralized software based on application scenarios.,2013,Wenpin Jiao & Yanchun Sun,journals/jss/JiaoS13,https://doi.org/10.1016/j.jss.2013.02.057,Suggested by Review
2558,A goal-oriented simulation approach for obtaining good private cloud-based system architectures.,2013,Lawrence Chung & Tom Hill & Owolabi Legunsen & Zhenzhou Sun & Adip Dsouza & Sam Supakkul,journals/jss/ChungHLSDS13,https://doi.org/10.1016/j.jss.2012.10.028,Suggested by Review
2559,"Architecture information communication in two OSS projects: The why, who, when, and what.",2021,Tingting Bi & Wei Ding & Peng Liang 0001 & Antony Tang,journals/jss/BiDLT21,https://doi.org/10.1016/j.jss.2021.111035,Suggested by Review
2560,Assessing industrial end-user programming of robotic production cells: A controlled experiment.,2023,Christoph Mayr-Dorn & Mario Winterer & Christian Salomon & Doris Hohensinger & Harald Fürschuss,journals/jss/Mayr-DornWSHF23,https://doi.org/10.1016/j.jss.2022.111547,Suggested by Review
2561,Adaptive reversible watermarking with improved embedding capacity.,2013,Qingqi Pei & Xiang Wang 0009 & Yuan Li & Hui Li,journals/jss/PeiWLL13,https://doi.org/10.1016/j.jss.2013.06.055,Suggested by Review
2562,3D architecture viewpoints on service automation.,2013,Qing Gu & Félix Cuadrado & Patricia Lago & Juan C. Dueñas,journals/jss/GuCLD13,https://doi.org/10.1016/j.jss.2012.12.035,Suggested by Review
2563,Quality optimisation of software architectures and design specifications.,2013,Lars Grunske & Aldeida Aleti,journals/jss/GrunskeA13,https://doi.org/10.1016/j.jss.2013.06.001,Suggested by Review
2564,"Generating reusable, searchable and executable ""architecture constraints as services"".",2017,Sahar Kallel & Bastien Tramoni & Chouki Tibermacine & Christophe Dony & Ahmed Hadj Kacem,journals/jss/KallelTTDK17,https://doi.org/10.1016/j.jss.2017.01.032,Suggested by Review
2565,Microservice architecture recovery based on intra-service and inter-service features.,2023,Lulu Wang 0001 & Peng Hu & Xianglong Kong & Wenjie Ouyang & Bixin Li & Haixin Xu & Tao Shao,journals/jss/WangHKOLXS23,https://doi.org/10.1016/j.jss.2023.111754,Suggested by Review
2566,A survey of software architectural change detection and categorization techniques.,2022,Amit Kumar Mondal & Kevin A. Schneider & Banani Roy & Chanchal K. Roy,journals/jss/MondalSRR22,https://doi.org/10.1016/j.jss.2022.111505,Suggested by Review
2567,A survey on software architectural assumptions.,2016,Chen Yang 0007 & Peng Liang 0001 & Paris Avgeriou,journals/jss/YangLA16a,https://doi.org/10.1016/j.jss.2015.12.016,Suggested by Review
2568,Using enterprise architecture and technology adoption models to predict application usage.,2012,Per Närman & Hannes Holm & David Höök & Nicholas Honeth & Pontus Johnson,journals/jss/NarmanHHHJ12,https://doi.org/10.1016/j.jss.2012.02.035,Suggested by Review
2569,Self-organizing multi-agent systems for the control of complex systems.,2017,Jérémy Boes & Frédéric Migeon,journals/jss/BoesM17,https://doi.org/10.1016/j.jss.2017.08.038,Suggested by Review
2570,Architectural reliability analysis of framework-intensive applications: A web service case study.,2014,M. Rahmani & Azad H. Azadmanesh & Harvey P. Siy,journals/jss/RahmaniAS14,https://doi.org/10.1016/j.jss.2014.03.070,Suggested by Review
2571,An empirical investigation on the competences and roles of practitioners in Microservices-based Architectures.,2024,Hamdy Michael Ayas & Regina Hebig & Philipp Leitner 0001,journals/jss/AyasHL24,https://doi.org/10.1016/j.jss.2024.112055,Suggested by Review
2572,Virtualized Web server cluster self-configuration to optimize resource and power use.,2013,André Felipe Almeida Monteiro & Marcus Vinicius Azevedo & Alexandre Sztajnberg,journals/jss/MonteiroAS13,https://doi.org/10.1016/j.jss.2013.06.033,Suggested by Review
2573,Architecture design evaluation of PaaS cloud applications using generated prototypes: PaaSArch Cloud Prototyper tool.,2020,David Gesvindr & Ondrej Gasior & Barbora Buhnova,journals/jss/GesvindrGB20,https://doi.org/10.1016/j.jss.2020.110701,Suggested by Review
2574,Architectural runtime models for integrating runtime observations and component-based models.,2020,Robert Heinrich,journals/jss/Heinrich20,https://doi.org/10.1016/j.jss.2020.110722,Suggested by Review
2575,Goal-driven adaptive monitoring of SOA systems.,2015,Marek Psiuk & Krzysztof Zielinski,journals/jss/PsiukZ15,https://doi.org/10.1016/j.jss.2015.08.015,Suggested by Review
2576,Architectural Tactics for Big Data Cybersecurity Analytics Systems: A Review.,2019,Faheem Ullah & Muhammad Ali Babar 0001,journals/jss/UllahB19,https://doi.org/10.1016/j.jss.2019.01.051,Suggested by Review
2577,New steganography algorithm to conceal a large amount of secret message using hybrid adaptive neural networks with modified adaptive genetic algorithm.,2013,Nameer N. El-Emam & Rasheed Abdul Shaheed Al-Zubidy,journals/jss/El-EmamA13,https://doi.org/10.1016/j.jss.2012.12.006,Suggested by Review
2578,The changing industry structure of software development for consumer electronics and its consequences for software architectures.,2012,Herman Hartmann & Tim Trew & Jan Bosch,journals/jss/HartmannTB12,https://doi.org/10.1016/j.jss.2011.08.007,Suggested by Review
2579,Incorporating architecture-based self-adaptation into an adaptive industrial software system.,2016,Javier Cámara & Pedro Correia & Rogério de Lemos & David Garlan & Pedro Gomes & Bradley R. Schmerl & Rafael Ventura,journals/jss/CamaraCLGGSV16,https://doi.org/10.1016/j.jss.2015.09.021,Suggested by Review
2580,S-IDE: A tool framework for optimizing deployment architecture of High Level Architecture based simulation systems.,2013,Turgay Çelik 0002 & Bedir Tekinerdogan,journals/jss/CelikT13,https://doi.org/10.1016/j.jss.2013.03.013,Suggested by Review
2581,Special issue on architecting for hyper connectivity and hyper virtualization.,2019,Bedir Tekinerdogan & Uwe Zdun & Muhammad Ali Babar 0001,journals/jss/TekinerdoganZB19,https://doi.org/10.1016/j.jss.2018.12.020,Suggested by Review
2582,"Evaluating REST architectures - Approach, tooling and guidelines.",2016,Bruno Costa 0003 & Paulo F. Pires & Flávia Coimbra Delicato & Paulo Merson,journals/jss/CostaPDM16,https://doi.org/10.1016/j.jss.2015.09.039,Suggested by Review
2583,Mining guidelines for architecting robotics software.,2021,Ivano Malavolta & Grace A. Lewis & Bradley R. Schmerl & Patricia Lago & David Garlan,journals/jss/MalavoltaLSLG21,https://doi.org/10.1016/j.jss.2021.110969,Suggested by Review
2584,ARRAY: Adaptive triple feature-weighted transfer Naive Bayes for cross-project defect prediction.,2023,Haonan Tong & Wei Lu 0010 & Weiwei Xing & Shihai Wang,journals/jss/TongLXW23,https://doi.org/10.1016/j.jss.2023.111721,Suggested by Review
2585,Modeling microservice architectures.,2024,Javier Esparza Peidro & Francesc D. Muñoz-Escoí & José M. Bernabéu-Aubán,journals/jss/PeidroMB24,https://doi.org/10.1016/j.jss.2024.112041,Suggested by Review
2586,Platform design space exploration using architecture decision viewpoints-A longitudinal study.,2017,Uwe van Heesch & Anton Jansen & Hongyu Pei Breivold & Paris Avgeriou & Christian Manteuffel,journals/jss/HeeschJBAM17,https://doi.org/10.1016/j.jss.2016.10.031,Suggested by Review
2587,Safety for mobile robotic systems: A systematic mapping study from a software engineering perspective.,2019,Darko Bozhinoski & Davide Di Ruscio & Ivano Malavolta & Patrizio Pelliccione & Ivica Crnkovic,journals/jss/BozhinoskiRMPC19,https://doi.org/10.1016/j.jss.2019.02.021,Suggested by Review
2589,Systematic object-invariant in-hand manipulation via reconfigurable underactuation: Introducing the RUTH gripper.,2021,Qiujie Lu & Nicholas Baron & Angus B. Clark & Nicolas Rojas 0002,journals/ijrr/LuBCR21,https://doi.org/10.1177/02783649211048929,Robotics
2597,Multi-agent plan reconfiguration under local LTL specifications.,2015,Meng Guo 0002 & Dimos V. Dimarogonas,journals/ijrr/GuoD15,https://doi.org/10.1177/0278364914546174,Robotics
2629,A reconfiguration strategy for modular robots using origami folding.,2019,Meibao Yao & Christoph H. Belke & Hutao Cui & Jamie Paik,journals/ijrr/YaoBCP19,https://doi.org/10.1177/0278364918815757,Robotics
2630,Two-dimensional magnetic micro-module reconfigurations based on inter-modular interactions.,2013,Shuhei Miyashita & Eric D. Diller & Metin Sitti,journals/ijrr/MiyashitaDS13,https://doi.org/10.1177/0278364913479837,Robotics
2638,A reconfigurable interactive interface for controlling robotic origami in virtual environments.,2018,Jian-Lin Huang & Zhenishbek Zhakypov & Harshal Arun Sonar & Jamie Paik,journals/ijrr/HuangZSP18,https://doi.org/10.1177/0278364918769157,Robotics
2640,Specification and automated validation of staged reconfiguration processes for dynamic software product lines.,2017,Malte Lochau & Johannes Bürdek & Stefan Hölzle & Andy Schürr,journals/sosym/LochauBHS17,https://doi.org/10.1007/s10270-015-0470-4,Suggested by Review
2641,Modeling and enforcing invariants of dynamic software architectures.,2012,Slim Kallel & Mohamed Hadj Kacem & Mohamed Jmaiel,journals/sosym/KallelKJ12,https://doi.org/10.1007/s10270-010-0162-z,Suggested by Review
2642,A generic LSTM neural network architecture to infer heterogeneous model transformations.,2022,Loli Burgueño & Jordi Cabot & Shuai Li & Sébastien Gérard,journals/sosym/BurguenoCLG22,https://doi.org/10.1007/s10270-021-00893-y,Suggested by Review
2643,Toward an execution system for self-healing workflows in cyber-physical systems.,2018,Ronny Seiger & Steffen Huber & Thomas Schlegel,journals/sosym/SeigerHS18,https://doi.org/10.1007/s10270-016-0551-z,Suggested by Review
2644,Applying design patterns in the search-based optimization of software product line architectures.,2019,Giovani Guizzo & Thelma Elita Colanzi & Silvia Regina Vergilio,journals/sosym/GuizzoCV19,https://doi.org/10.1007/s10270-017-0614-9,Suggested by Review
2645,Realizing strategic fit within the business architecture: the design of a Process-Goal Alignment modeling and analysis technique.,2019,Ben Roelens & Wout Steenacker & Geert Poels,journals/sosym/RoelensSP19,https://doi.org/10.1007/s10270-016-0574-5,Suggested by Review
